,blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
145,8227906,1564166972,0x7b006aba0d55457d91b1361801bbcaca80be8be4ce73fe89f56583818a60037d,147,0xea756f12e6da661a69ed4c54eed05a8cdd1600c82aee548f16b368b95778ca34,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0xf5dce57282a584d2746faf1593d3121fcac444dc,6634578142820987155487,Sai Stablecoin v1.0,SAI,18,33,450000,2000000000,100293,1928107,deprecated,5841592
146,8227906,1564166972,0x7b006aba0d55457d91b1361801bbcaca80be8be4ce73fe89f56583818a60037d,147,0xea756f12e6da661a69ed4c54eed05a8cdd1600c82aee548f16b368b95778ca34,0xf5dce57282a584d2746faf1593d3121fcac444dc,0xf5dce57282a584d2746faf1593d3121fcac444dc,0x4defa30195094963cfac7285d8d6e6e523c7f90d,32495546207914,Compound Sai,cSAI,8,33,450000,2000000000,100293,1928107,deprecated,5841592
147,8228039,1564168792,0x58a5e7c5c590e18222d280115fa6f7be40b01212f1b6fba7e712522135bc3505,5,0x52178c0b95d0c02f594d7cd984e9e7865c23839b00edb6e13683f047ac20d2d4,0xa5025faba6e70b84f74e9b1113e5f7f4e7f4859f,0x9ec251401eafb7e98f37a1d911c0aea02cb63a80,0x4defa30195094963cfac7285d8d6e6e523c7f90d,14880000000000000000,Bitcratic,BCT,18,13,7335657,1500000000,7126068,7492013,deprecated,5841459
148,8261195,1564613298,0xaaa0db65775e0d0d1264461cb405950a88f3d746e4276307a9a933056794bbb5,148,0x08d53e012db52bc96a8cd588a6fc9ca76e79ffe6a08368610cfd6148fe304d5b,0x793ebbe21607e4f04788f89c7a9b97320773ec59,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x4defa30195094963cfac7285d8d6e6e523c7f90d,15155699999999999973,Sai Stablecoin v1.0,SAI,18,105,934308,1250000000,718490,7144613,deprecated,5808303
149,8299303,1565124304,0x007bc6cb83bd43513c6749974d0a724891f7a616f46de989cc2795d88eee96bb,149,0xb6a6d4f039defc27e27106297e258453e37c4303c0023c973e5fd92c508510f1,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0xdd974d5c2e2928dea5f71b9825b8b646686bd200,0x49c4f9bc14884f6210f28342ced592a633801a8b,393265221633224,KyberNetwork,KNC,18,48,66563,1000000000,44960,7943978,deprecated,5770195
150,8314395,1565326262,0x4b0c221156119a50486ec6b77bc393db609b02eb8a9e2a2bce8c11975b377a5c,204867,0x3cdabde3a3793cd6200fdd156385b131497c2fa45178d0d25c22de49eae6ef37,0x00cfbbaf7ddb3a1476767101c12a0162e241fbad,0x4dc3643dbc642b72c158e7f3d2ff232df61cb6ce,0x4defa30195094963cfac7285d8d6e6e523c7f90d,100000000000000000,Amber,AMB,18,98,60000,2000000000,52108,3979627,deprecated,5755103
151,8336794,1565627203,0xad3bd3d0743acce0f4f5fcbfcc53eac94e18213efc8f9307bbfb1fc279b900bf,152,0xa54b002c97ee44c5c0bf79205fa4100b3b2262979bba1cfa30a0670e38a84c4e,0x45a2fdfed7f7a2c791fb1bdf6075b83fad821dde,0xf5dce57282a584d2746faf1593d3121fcac444dc,0x4defa30195094963cfac7285d8d6e6e523c7f90d,30580668271,Compound Sai,cSAI,8,15,66268,1000000000,59688,7289263,deprecated,5732704
152,8336794,1565627203,0x7549ca538a15cb1ca6f3a090c0148353df8c073a48344e86e5ef7412e10baf09,153,0xa54b002c97ee44c5c0bf79205fa4100b3b2262979bba1cfa30a0670e38a84c4e,0x45a2fdfed7f7a2c791fb1bdf6075b83fad821dde,0xf5dce57282a584d2746faf1593d3121fcac444dc,0x4defa30195094963cfac7285d8d6e6e523c7f90d,30578087606,Compound Sai,cSAI,8,16,66268,1000000000,59688,7348951,deprecated,5732704
153,8343860,1565722033,0x82a7495e386e80fdf6a2ce3c3197117203f2615aafaa91fc257d115cb113221d,154,0xdada70902ad461357ed82b72f1787ddd49e9770863b762033b9db5e9d56af673,0x09cabec1ead1c0ba254b09efb3ee13841712be14,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x4defa30195094963cfac7285d8d6e6e523c7f90d,3000000000000000000,Sai Stablecoin v1.0,SAI,18,72,60715,1000000000,54719,7960630,deprecated,5725638
154,8383454,1566252888,0x7fba1d7c3b748b1351d1537903a3f31fe4384fc3ed3d899726f510c6d4c2e585,155,0x7c21d0a7fb707aa4607ac399d9b57508bf638468beb0352aaefef32d6042fef0,0x0000000000000000000000000000000000000000,0x1a94656a6245379bc0d9c64c402197528edb2bd1,0x4defa30195094963cfac7285d8d6e6e523c7f90d,2384923343159454879,CloverCoin,CLC,18,55,583968,3000000000,389312,4974371,deprecated,5686044
155,8383454,1566252888,0x7fba1d7c3b748b1351d1537903a3f31fe4384fc3ed3d899726f510c6d4c2e585,155,0x7c21d0a7fb707aa4607ac399d9b57508bf638468beb0352aaefef32d6042fef0,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0x1a94656a6245379bc0d9c64c402197528edb2bd1,0xb55c5cac5014c662fdbf21a2c59cd45403c482fd,1000000000000000000,CloverCoin,CLC,18,55,583968,3000000000,389312,4974371,deprecated,5686044
156,8439018,1567000660,0xbc7a39334199b70cef6aa02dc85d4a98f0ba3db2c438ed92fd9138190a4a13f2,157,0x3d50466ebbf025f27c9934c86cb3fb2d74b6b90a02c928790bfd7ee25b98a52a,0x0000000000000000000000000000000000000000,0x1a94656a6245379bc0d9c64c402197528edb2bd1,0x4defa30195094963cfac7285d8d6e6e523c7f90d,2871711836721520111,CloverCoin,CLC,18,32,639061,3000000000,426041,6973152,deprecated,5630480
157,8439018,1567000660,0xbc7a39334199b70cef6aa02dc85d4a98f0ba3db2c438ed92fd9138190a4a13f2,157,0x3d50466ebbf025f27c9934c86cb3fb2d74b6b90a02c928790bfd7ee25b98a52a,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0x1a94656a6245379bc0d9c64c402197528edb2bd1,0xb55c5cac5014c662fdbf21a2c59cd45403c482fd,4215337236533957845,CloverCoin,CLC,18,32,639061,3000000000,426041,6973152,deprecated,5630480
158,8439041,1567001035,0x2786f79bab26a2cbb1db5f8def33e4a28254fad07c803364b16531b8a88aea32,158,0xd0d24a1ce58a4bba764294ce2dbbc1703f3ec07168d8994ae8f5377bbb1d0779,0x0000000000000000000000000000000000000000,0x1a94656a6245379bc0d9c64c402197528edb2bd1,0x4defa30195094963cfac7285d8d6e6e523c7f90d,5743013151372136600,CloverCoin,CLC,18,126,639157,4000000000,426105,7339353,deprecated,5630457
159,8439041,1567001035,0x2786f79bab26a2cbb1db5f8def33e4a28254fad07c803364b16531b8a88aea32,158,0xd0d24a1ce58a4bba764294ce2dbbc1703f3ec07168d8994ae8f5377bbb1d0779,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0x1a94656a6245379bc0d9c64c402197528edb2bd1,0xb55c5cac5014c662fdbf21a2c59cd45403c482fd,4209997032640949554,CloverCoin,CLC,18,126,639157,4000000000,426105,7339353,deprecated,5630457
160,8441470,1567033571,0xf1de28c4a6e9eb4ed09750f336a25850fcae8f1862770218c9935d6bd0f9bb27,159,0x2967fe96e7740e86cfe584d36e0158a2a77b1339b231834b86e3bcc0d7e4fcc9,0xf5dce57282a584d2746faf1593d3121fcac444dc,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x4defa30195094963cfac7285d8d6e6e523c7f90d,8129607119316734636475,Sai Stablecoin v1.0,SAI,18,30,450000,2250000000,245341,1661872,deprecated,5628028
161,8441470,1567033571,0xf1de28c4a6e9eb4ed09750f336a25850fcae8f1862770218c9935d6bd0f9bb27,159,0x2967fe96e7740e86cfe584d36e0158a2a77b1339b231834b86e3bcc0d7e4fcc9,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0xf5dce57282a584d2746faf1593d3121fcac444dc,0xf5dce57282a584d2746faf1593d3121fcac444dc,39329557754883,Compound Sai,cSAI,8,30,450000,2250000000,245341,1661872,deprecated,5628028
162,8441538,1567034401,0x395c513781bf8558c0d9b65db2a29b59af73a42a556a0c738ad67c4caf00c651,162,0x861f0359fb201b39f9687005b98cf17e8523980b6623eefcafdecdd43fe7d129,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0xacf651aad1cbb0fd2c7973e2510d6f63b7e440c9,4000000000000000000000,Sai Stablecoin v1.0,SAI,18,25,456921,8000000000,321478,3425234,deprecated,5627960
163,8441538,1567034401,0x395c513781bf8558c0d9b65db2a29b59af73a42a556a0c738ad67c4caf00c651,162,0x861f0359fb201b39f9687005b98cf17e8523980b6623eefcafdecdd43fe7d129,0x0000000000000000000000000000000000000000,0xacf651aad1cbb0fd2c7973e2510d6f63b7e440c9,0x4defa30195094963cfac7285d8d6e6e523c7f90d,3982989434826146862811,IdleDAI,IDLEDAI,18,25,456921,8000000000,321478,3425234,deprecated,5627960
164,8441551,1567034566,0x9c966bf67882e93c4296ead1504e9a781872015afcd803c4f7052abf35cdaa4c,163,0x00fb47f347a59b1a637434f676855147194b988c2b3f9f9a919b18d0837d9457,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0xf5dce57282a584d2746faf1593d3121fcac444dc,4147762819316734636448,Sai Stablecoin v1.0,SAI,18,155,450000,2250000000,115229,7245066,deprecated,5627947
165,8441551,1567034566,0x9c966bf67882e93c4296ead1504e9a781872015afcd803c4f7052abf35cdaa4c,163,0x00fb47f347a59b1a637434f676855147194b988c2b3f9f9a919b18d0837d9457,0xf5dce57282a584d2746faf1593d3121fcac444dc,0xf5dce57282a584d2746faf1593d3121fcac444dc,0x4defa30195094963cfac7285d8d6e6e523c7f90d,20066038357960,Compound Sai,cSAI,8,155,450000,2250000000,115229,7245066,deprecated,5627947
166,8441583,1567035035,0xca890514e751bcabb55ee7c40bb0ba095e01c80dcf76f6fb8e310dc177e06d59,164,0x555a5187131b1ad5e165e071a9e524f0e4d5a438764ba0cdcc74ca61fd91d5e7,0x14094949152eddbfcd073717200da82fed8dc960,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x4defa30195094963cfac7285d8d6e6e523c7f90d,4000008947157430532078,Sai Stablecoin v1.0,SAI,18,99,325852,3500000000,235523,5336544,deprecated,5627915
167,8441583,1567035035,0xca890514e751bcabb55ee7c40bb0ba095e01c80dcf76f6fb8e310dc177e06d59,164,0x555a5187131b1ad5e165e071a9e524f0e4d5a438764ba0cdcc74ca61fd91d5e7,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0xacf651aad1cbb0fd2c7973e2510d6f63b7e440c9,0x0000000000000000000000000000000000000000,3982989434826146862811,IdleDAI,IDLEDAI,18,99,325852,3500000000,235523,5336544,deprecated,5627915
168,8441594,1567035140,0x47350ef3acf12e4dd99f95bfbe9c3e00c4e54bfc20799bc73164c9b15aedef13,165,0x814fbb1bec462a4fe05d8f850ad0fb660282e9e3429b4e2988fb410cec5e71ef,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0xf5dce57282a584d2746faf1593d3121fcac444dc,3400000000000000000000,Sai Stablecoin v1.0,SAI,18,25,450000,2250000000,114981,1541992,deprecated,5627904
169,8441594,1567035140,0x47350ef3acf12e4dd99f95bfbe9c3e00c4e54bfc20799bc73164c9b15aedef13,165,0x814fbb1bec462a4fe05d8f850ad0fb660282e9e3429b4e2988fb410cec5e71ef,0xf5dce57282a584d2746faf1593d3121fcac444dc,0xf5dce57282a584d2746faf1593d3121fcac444dc,0x4defa30195094963cfac7285d8d6e6e523c7f90d,16448477145373,Compound Sai,cSAI,8,25,450000,2250000000,114981,1541992,deprecated,5627904
170,8441604,1567035250,0xd0348b78c3546e86557678876a239344b87b94a06819710b6980517092436d63,166,0x31d3f159d4633fb7dfdaea0bb2c73ec8563b7778bffc237fd7ad945c74775f2c,0x45a2fdfed7f7a2c791fb1bdf6075b83fad821dde,0xf5dce57282a584d2746faf1593d3121fcac444dc,0x4defa30195094963cfac7285d8d6e6e523c7f90d,1991965347119,Compound Sai,cSAI,8,17,89582,3500000000,65572,642246,deprecated,5627894
171,8441604,1567035250,0xd0348b78c3546e86557678876a239344b87b94a06819710b6980517092436d63,166,0x31d3f159d4633fb7dfdaea0bb2c73ec8563b7778bffc237fd7ad945c74775f2c,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0x45a2fdfed7f7a2c791fb1bdf6075b83fad821dde,0x0000000000000000000000000000000000000000,1837787340972997794,Uniswap V1,UNI-V1,18,17,89582,3500000000,65572,642246,deprecated,5627894
172,8441638,1567035605,0x4ce4edca82f30f43f9c0303feb6a9d8627f18c108e8ee8ffee804c2dd3c3aadb,167,0xaae00d208e7569b4abd9307d0909918535592107496af2c0238ec8eca85e7d0f,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0xacf651aad1cbb0fd2c7973e2510d6f63b7e440c9,600008947157430532078,Sai Stablecoin v1.0,SAI,18,106,457087,1000000000,306606,7722744,deprecated,5627860
173,8441638,1567035605,0x4ce4edca82f30f43f9c0303feb6a9d8627f18c108e8ee8ffee804c2dd3c3aadb,167,0xaae00d208e7569b4abd9307d0909918535592107496af2c0238ec8eca85e7d0f,0x0000000000000000000000000000000000000000,0xacf651aad1cbb0fd2c7973e2510d6f63b7e440c9,0x4defa30195094963cfac7285d8d6e6e523c7f90d,597454776425328017335,IdleDAI,IDLEDAI,18,106,457087,1000000000,306606,7722744,deprecated,5627860
174,8441687,1567036330,0x9e51606d02b961a9bcf966776af7049ef62422f7deb8d3b9aad768bf9d0d5783,169,0xa4125f72c8cf5d18f4ff32b10d02a7103a8748c1d8eb92232b063da81130dd7e,0xf5dce57282a584d2746faf1593d3121fcac444dc,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x4defa30195094963cfac7285d8d6e6e523c7f90d,200000000000000000000,Sai Stablecoin v1.0,SAI,18,112,450000,2500000000,276023,5088658,deprecated,5627811
175,8441687,1567036330,0x9e51606d02b961a9bcf966776af7049ef62422f7deb8d3b9aad768bf9d0d5783,169,0xa4125f72c8cf5d18f4ff32b10d02a7103a8748c1d8eb92232b063da81130dd7e,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0xf5dce57282a584d2746faf1593d3121fcac444dc,0xf5dce57282a584d2746faf1593d3121fcac444dc,967552928499,Compound Sai,cSAI,8,112,450000,2500000000,276023,5088658,deprecated,5627811
176,8445712,1567090070,0xad60c2a72e694a4f53f79a67dbde377f30e0d87e8c55a98b1b82fabfcc927ed9,170,0x401dd25d18fab80c9854cd7bd6718c38d4f6bfbcc02e296c45d62695d1d0ca97,0x14094949152eddbfcd073717200da82fed8dc960,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x4defa30195094963cfac7285d8d6e6e523c7f90d,600126801393334653862,Sai Stablecoin v1.0,SAI,18,79,306352,7000000000,220523,7638614,deprecated,5623786
177,8445712,1567090070,0xad60c2a72e694a4f53f79a67dbde377f30e0d87e8c55a98b1b82fabfcc927ed9,170,0x401dd25d18fab80c9854cd7bd6718c38d4f6bfbcc02e296c45d62695d1d0ca97,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0xacf651aad1cbb0fd2c7973e2510d6f63b7e440c9,0x0000000000000000000000000000000000000000,597454776425328017335,IdleDAI,IDLEDAI,18,79,306352,7000000000,220523,7638614,deprecated,5623786
178,8445891,1567092292,0x54dd2a22473eadc1b8e0aa973983c809a43656764aefdfbf95c19c2b44d4c499,171,0xe4611b3381c83e05db919f46df9aa60754b9786b2ddcd112cec1fffcc05a3ed9,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0xf5dce57282a584d2746faf1593d3121fcac444dc,600126801393334653862,Sai Stablecoin v1.0,SAI,18,178,450000,2500000000,115229,7646363,deprecated,5623607
179,8445891,1567092292,0x54dd2a22473eadc1b8e0aa973983c809a43656764aefdfbf95c19c2b44d4c499,171,0xe4611b3381c83e05db919f46df9aa60754b9786b2ddcd112cec1fffcc05a3ed9,0xf5dce57282a584d2746faf1593d3121fcac444dc,0xf5dce57282a584d2746faf1593d3121fcac444dc,0x4defa30195094963cfac7285d8d6e6e523c7f90d,2902648749906,Compound Sai,cSAI,8,178,450000,2500000000,115229,7646363,deprecated,5623607
180,8574718,1568827267,0xc1d936c0ab26ced463b97b13b205d485f62909bddbf48d058fe1db94801a662a,173,0x2e2097321f511b2981754a4a87c72682715987d9e6b270eba58b992e6cb58091,0xf5dce57282a584d2746faf1593d3121fcac444dc,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x4defa30195094963cfac7285d8d6e6e523c7f90d,3000000000000000000000,Sai Stablecoin v1.0,SAI,18,142,450000,15000000000,271194,7538090,deprecated,5494780
181,8574718,1568827267,0xc1d936c0ab26ced463b97b13b205d485f62909bddbf48d058fe1db94801a662a,173,0x2e2097321f511b2981754a4a87c72682715987d9e6b270eba58b992e6cb58091,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0xf5dce57282a584d2746faf1593d3121fcac444dc,0xf5dce57282a584d2746faf1593d3121fcac444dc,14426035661754,Compound Sai,cSAI,8,142,450000,15000000000,271194,7538090,deprecated,5494780
182,8574730,1568827440,0x4ce1d8eb8ab474d2ea6e3b8637938345a0377f333cd12e91f5027d022fb380a0,174,0x380a7ffddf34df27c73c006466be72e2a63feb869384e7a115f52a23cffe7cc9,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x09cabec1ead1c0ba254b09efb3ee13841712be14,3000000000000000000000,Sai Stablecoin v1.0,SAI,18,29,67277,10000000000,60602,2481391,deprecated,5494768
183,8650733,1569855467,0xeaaece5f36d713f7f8d24957a4dbb903d2acc93ab4939cedabbd12d24ca7dfe4,176,0x86c39cd45f9593a55c767a60096015562deff6eacfa4ec42d67e1764013523fe,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x09cabec1ead1c0ba254b09efb3ee13841712be14,176422763157279434804,Sai Stablecoin v1.0,SAI,18,110,75702,16000000000,74918,5359857,deprecated,5418765
184,8650733,1569855467,0xeaaece5f36d713f7f8d24957a4dbb903d2acc93ab4939cedabbd12d24ca7dfe4,176,0x86c39cd45f9593a55c767a60096015562deff6eacfa4ec42d67e1764013523fe,0x0000000000000000000000000000000000000000,0x09cabec1ead1c0ba254b09efb3ee13841712be14,0x4defa30195094963cfac7285d8d6e6e523c7f90d,786273231096963441,Uniswap V1,UNI-V1,18,110,75702,16000000000,74918,5359857,deprecated,5418765
185,8650767,1569855926,0x91d3bf0fa73b9287df3cb619b718a64565042cb0709611a02081fb7b24bf3e69,177,0x16dd9c65a66c744b06cdb01be77869ac022a6230f9f14a4acd0f666dda1e427b,0x09cabec1ead1c0ba254b09efb3ee13841712be14,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x4defa30195094963cfac7285d8d6e6e523c7f90d,176612682407391991417,Sai Stablecoin v1.0,SAI,18,88,47208,16000000000,46857,8584300,deprecated,5418731
186,8670771,1570126361,0x4a1d32d78c5f12c3f6ce37ab039c971c6ca3f6fdadc3468429ec856685726d2d,2477,0xe1bbf21f137fc68150c9694321eedb06215713e00ad26560c2abbce5a7bcc9e6,0xe5ccfca59acd6a3dea18a97a8d12a1fc5be09b13,0xbddab785b306bcd9fb056da189615cc8ece1d823,0x4defa30195094963cfac7285d8d6e6e523c7f90d,4840250480896521000,Ebakus,EBK,18,107,697793,1010000000,693483,8918657,deprecated,5398727
187,8690987,1570397874,0x9c849a3e5e1db01b3f7cb2b6d451913de5f519328d9ddafebf6d254c0fc24c1c,178,0xc9714776a1952e157cdecd6e7ea86470bd814527cdf919e98c61663010f99089,0x09cabec1ead1c0ba254b09efb3ee13841712be14,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x4defa30195094963cfac7285d8d6e6e523c7f90d,1691442847674279703094,Sai Stablecoin v1.0,SAI,18,30,52069,1000000000,46985,2406762,deprecated,5378511
188,8690990,1570397895,0x2a347441c7ea337ed84ca4665016b7215e5b2fcf8058778f5a91abee211116fb,179,0x6a8250b4734b9fefcfbd25042a43dae73778b6e0e3507ce57935d44d95a08313,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0xf5dce57282a584d2746faf1593d3121fcac444dc,1891632766924392259707,Sai Stablecoin v1.0,SAI,18,130,172844,3500000000,100229,6277053,deprecated,5378508
189,8690990,1570397895,0x2a347441c7ea337ed84ca4665016b7215e5b2fcf8058778f5a91abee211116fb,179,0x6a8250b4734b9fefcfbd25042a43dae73778b6e0e3507ce57935d44d95a08313,0xf5dce57282a584d2746faf1593d3121fcac444dc,0xf5dce57282a584d2746faf1593d3121fcac444dc,0x4defa30195094963cfac7285d8d6e6e523c7f90d,9056365361384,Compound Sai,cSAI,8,130,172844,3500000000,100229,6277053,deprecated,5378508
190,8790997,1571757279,0xf099f1eb4bf471beb8e43945d4f508da9f55d3083e0a9cc80692c3c920e3f681,180,0xe84e3db79bf8d32069ec420b1b4f0fd9e55ef8de0f95acb63ecaa249b8fcc9ba,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0x23b608675a2b2fb1890d3abbd85c5775c51691d5,0x0000000000000000000000000000000000000000,1000000000000000000,Unisocks Edition 0,SOCKS,18,52,38293,10000000000,34812,2422532,deprecated,5278501
191,8836241,1572383012,0x494f28657ba0d70e708104b9bd5bae5da63c262d73e6618e1c56b114b0205fc9,183,0x5d3ae4233ff68de6711581116c908fcc6a592dfa1173a75ffea029f3675f7c5c,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0x09cabec1ead1c0ba254b09efb3ee13841712be14,0x601c32e0580d3aef9437db52d09f5a5d7e60ec22,786273231096963441,Uniswap V1,UNI-V1,18,147,70296,1000000000,48304,8568529,deprecated,5233257
192,8848311,1572550503,0x7ce0d1fde032c0dd7e9188f3fda384769d41664eae21ef2d4d35713c05479cf5,184,0xe26c55aacf0861ef4278ec8f99a4da2fe1b5bb47c810b41c2118f282965ed928,0x09cabec1ead1c0ba254b09efb3ee13841712be14,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x4defa30195094963cfac7285d8d6e6e523c7f90d,200000000000000000000,Sai Stablecoin v1.0,SAI,18,144,77547,1000000000,69783,9537005,deprecated,5221187
193,8859032,1572699555,0x5b207a2ff312003cb15e66bd6ede269590278a358c45c7cbb9fa569392f73edb,185,0x4ad91ee95ba57a101550a1f2a318281fec8d4e2427f0cc98bc921a8bdfd897e1,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0xf5dce57282a584d2746faf1593d3121fcac444dc,200000000000000000000,Sai Stablecoin v1.0,SAI,18,93,173190,5650000000,100460,3428482,deprecated,5210466
194,8859032,1572699555,0x5b207a2ff312003cb15e66bd6ede269590278a358c45c7cbb9fa569392f73edb,185,0x4ad91ee95ba57a101550a1f2a318281fec8d4e2427f0cc98bc921a8bdfd897e1,0xf5dce57282a584d2746faf1593d3121fcac444dc,0xf5dce57282a584d2746faf1593d3121fcac444dc,0x4defa30195094963cfac7285d8d6e6e523c7f90d,952086541784,Compound Sai,cSAI,8,93,173190,5650000000,100460,3428482,deprecated,5210466
195,8859039,1572699659,0x7107fbf78803045d995f8743c9d03757fbadab194666d15cad2e0d37e32aec05,186,0x4f5f0ec86ea11af19458931dab19307c13587b9d214fcfad0a3b21827d0618d5,0xf5dce57282a584d2746faf1593d3121fcac444dc,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x4defa30195094963cfac7285d8d6e6e523c7f90d,200000000000000000000,Sai Stablecoin v1.0,SAI,18,19,429489,5650000000,286326,2433055,deprecated,5210459
196,8859039,1572699659,0x7107fbf78803045d995f8743c9d03757fbadab194666d15cad2e0d37e32aec05,186,0x4f5f0ec86ea11af19458931dab19307c13587b9d214fcfad0a3b21827d0618d5,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0xf5dce57282a584d2746faf1593d3121fcac444dc,0xf5dce57282a584d2746faf1593d3121fcac444dc,952086334296,Compound Sai,cSAI,8,19,429489,5650000000,286326,2433055,deprecated,5210459
197,8861072,1572727527,0x412ae6f734453c28b7cd72bbc5fc816c76944ad08d5c7fcbaf399cce42e8b80a,187,0x5cf3fa6c31134c128df848328cfc083e0610a818f090d5978622db3682da3bd6,0x09cabec1ead1c0ba254b09efb3ee13841712be14,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x4defa30195094963cfac7285d8d6e6e523c7f90d,1093895650164562159447,Sai Stablecoin v1.0,SAI,18,61,52069,2000000000,46985,6811015,deprecated,5208426
198,8861074,1572727577,0xfdf46b9bd330edaf9154c6754e03f6655b62da0da01a37247c67098a2eb6fe35,188,0xab6bcc3af40e8c46d41e0b0e483988c490b1818a8250a255d9a7c6826297980f,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x09cabec1ead1c0ba254b09efb3ee13841712be14,1268525147220158939024,Sai Stablecoin v1.0,SAI,18,57,83272,2000000000,74918,8377022,deprecated,5208424
199,8861074,1572727577,0xfdf46b9bd330edaf9154c6754e03f6655b62da0da01a37247c67098a2eb6fe35,188,0xab6bcc3af40e8c46d41e0b0e483988c490b1818a8250a255d9a7c6826297980f,0x0000000000000000000000000000000000000000,0x09cabec1ead1c0ba254b09efb3ee13841712be14,0x4defa30195094963cfac7285d8d6e6e523c7f90d,5500258256718462581,Uniswap V1,UNI-V1,18,57,83272,2000000000,74918,8377022,deprecated,5208424
200,8861216,1572729519,0x9c73fe6015007a11a914c8df9b9072b8262accc716bbc3921e2036af57b0241a,189,0xfb5d0b4f82ba2b625c46c0b35cc71e91ab593b2ac25a747eb3ed73ef1c0416d6,0xf5dce57282a584d2746faf1593d3121fcac444dc,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0x4defa30195094963cfac7285d8d6e6e523c7f90d,3367874900000000000000,Sai Stablecoin v1.0,SAI,18,91,407085,5500000000,271390,5107788,deprecated,5208282
201,8861216,1572729519,0x9c73fe6015007a11a914c8df9b9072b8262accc716bbc3921e2036af57b0241a,189,0xfb5d0b4f82ba2b625c46c0b35cc71e91ab593b2ac25a747eb3ed73ef1c0416d6,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0xf5dce57282a584d2746faf1593d3121fcac444dc,0xf5dce57282a584d2746faf1593d3121fcac444dc,16031458312050,Compound Sai,cSAI,8,91,407085,5500000000,271390,5107788,deprecated,5208282
202,8861232,1572729827,0x4837b06864e7cdc6e0055e32adcfcef04a0013de2b5fa747fdc6e58260ff0e5f,191,0x8395bf3fca4d189bc8f3e341507c4375bd59a04b73ab93a6cfc9b99210c83be3,0x4defa30195094963cfac7285d8d6e6e523c7f90d,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,0xd4240987d6f92b06c8b5068b1e4006a97c47392b,3192999689357112837649,Sai Stablecoin v1.0,SAI,18,31,2200000,11200000000,1614476,2620704,deprecated,5208266
